shard,beatmap_set_id,group_source_map_count,group_unique_bpm_count,audio_path,beatmap_path,title,artist,creator,version,beatmap_id,difficulty,resolved_beatmap_path,red_offsets_ms_head,red_bpms_head,unique_bpms_head,unique_bpm_count,red_point_count,bpm_min,bpm_max,bpm_span,nonzero_bpm_diff_count,positive_bpm_diff_count,negative_bpm_diff_count,same_direction_fraction,direction_change_count,max_monotonic_run_length,max_monotonic_run_start_ms,max_monotonic_run_end_ms,max_monotonic_run_duration_s,max_monotonic_start_bpm,max_monotonic_end_bpm,max_monotonic_bpm_span,max_monotonic_abs_slope_bpm_per_s,max_monotonic_direction,max_monotonic_linear_r2,ramp_score
0,425430,5,7,425430/La Posesion Du Mimi.mp3,425430/Various Artists - 10Dollar Dump Dump Revolutions 2 part.3 (Manwon) [HIELO - La Posesion Du Mimi [10Dollar Presents] 24].osu,10Dollar Dump Dump Revolutions 2 part.3,Various Artists,Manwon,HIELO - La Posesion Du Mimi [10Dollar Presents] 24,918838,4.9,dataset/0/425430/Various Artists - 10Dollar Dump Dump Revolutions 2 part.3 (Manwon) [HIELO - La Posesion Du Mimi [10Dollar Presents] 24].osu,[270.0],[189.999984],[189.999984],1,1,189.999984166668,189.999984166668,0.0,0,0,0,0.0,0,1,270.0,270.0,0.0,189.999984166668,189.999984166668,0.0,0.0,flat,0.0,0.0
0,425430,5,7,425430/Shiri kezuribushi.mp3,425430/Various Artists - 10Dollar Dump Dump Revolutions 2 part.3 (Manwon) [kireji - Shiri Kezuribushi [10Dollar Presents] 26].osu,10Dollar Dump Dump Revolutions 2 part.3,Various Artists,Manwon,kireji - Shiri Kezuribushi [10Dollar Presents] 26,918839,4.74,dataset/0/425430/Various Artists - 10Dollar Dump Dump Revolutions 2 part.3 (Manwon) [kireji - Shiri Kezuribushi [10Dollar Presents] 26].osu,[220.0],[140.000009],[140.000009],1,1,140.00000933333396,140.00000933333396,0.0,0,0,0,0.0,0,1,220.0,220.0,0.0,140.00000933333396,140.00000933333396,0.0,0.0,flat,0.0,0.0
0,425430,5,7,425430/TsumitoBachi.mp3,425430/Various Artists - 10Dollar Dump Dump Revolutions 2 part.3 (Manwon) [Xceon feat. Mayumi Morinaga - Tsumi to Batsu [10Dollar Presents] 27].osu,10Dollar Dump Dump Revolutions 2 part.3,Various Artists,Manwon,Xceon feat. Mayumi Morinaga - Tsumi to Batsu [10Dollar Presents] 27,918841,5.05,dataset/0/425430/Various Artists - 10Dollar Dump Dump Revolutions 2 part.3 (Manwon) [Xceon feat. Mayumi Morinaga - Tsumi to Batsu [10Dollar Presents] 27].osu,[378.0],[143.999988],[143.999988],1,1,143.99998848000092,143.99998848000092,0.0,0,0,0,0.0,0,1,378.0,378.0,0.0,143.99998848000092,143.99998848000092,0.0,0.0,flat,0.0,0.0
0,435387,17,490,435387/JACKALQ-1EXE infected by ROTTEENDM - Infinite Memory Overwrite.mp3,435387/Various Artists - Wh1teh Pack #1 (Wh1teh) [JACAKLO~1.EXE infected by R0TTEEN.DM - Infinite Memory Overwrite].osu,Wh1teh Pack #1,Various Artists,Wh1teh,JACAKLO~1.EXE infected by R0TTEEN.DM - Infinite Memory Overwrite,937999,4.47,dataset/0/435387/Various Artists - Wh1teh Pack #1 (Wh1teh) [JACAKLO~1.EXE infected by R0TTEEN.DM - Infinite Memory Overwrite].osu,[0.0],[180.0],[180.0],1,1,180.0000000000002,180.0000000000002,0.0,0,0,0,0.0,0,1,0.0,0.0,0.0,180.0000000000002,180.0000000000002,0.0,0.0,flat,0.0,0.0
0,435387,17,490,435387/air.mp3,435387/Various Artists - Wh1teh Pack #1 (Wh1teh) [mommy - AIRSHAVER].osu,Wh1teh Pack #1,Various Artists,Wh1teh,mommy - AIRSHAVER,937995,4.24,dataset/0/435387/Various Artists - Wh1teh Pack #1 (Wh1teh) [mommy - AIRSHAVER].osu,[1310.0],[272.0],[272.0],1,1,271.99999999999955,271.99999999999955,0.0,0,0,0,0.0,0,1,1310.0,1310.0,0.0,271.99999999999955,271.99999999999955,0.0,0.0,flat,0.0,0.0
0,435387,17,490,435387/around.mp3,435387/Various Artists - Wh1teh Pack #1 (Wh1teh) [ATC - Around the World].osu,Wh1teh Pack #1,Various Artists,Wh1teh,ATC - Around the World,937985,5.44,dataset/0/435387/Various Artists - Wh1teh Pack #1 (Wh1teh) [ATC - Around the World].osu,[895.78],[132.0],[132.0],1,1,131.99999999999986,131.99999999999986,0.0,0,0,0,0.0,0,1,895.77956003998,895.77956003998,0.0,131.99999999999986,131.99999999999986,0.0,0.0,flat,0.0,0.0
0,435387,17,490,435387/douse.mp3,435387/Various Artists - Wh1teh Pack #1 (Wh1teh) [Taku Iwasaki - Douse Konna no ga Suki desho].osu,Wh1teh Pack #1,Various Artists,Wh1teh,Taku Iwasaki - Douse Konna no ga Suki desho?,937993,4.18,dataset/0/435387/Various Artists - Wh1teh Pack #1 (Wh1teh) [Taku Iwasaki - Douse Konna no ga Suki desho].osu,[234.125],[160.0],[160.0],1,1,160.0,160.0,0.0,0,0,0,0.0,0,1,234.124862215119,234.124862215119,0.0,160.0,160.0,0.0,0.0,flat,0.0,0.0
0,435387,17,490,435387/fantasy.mp3,435387/Various Artists - Wh1teh Pack #1 (Wh1teh) [goreshit - Loli Fantasy].osu,Wh1teh Pack #1,Various Artists,Wh1teh,goreshit - loli fantasy,937990,5.1,dataset/0/435387/Various Artists - Wh1teh Pack #1 (Wh1teh) [goreshit - Loli Fantasy].osu,[480.0],[231.0],[231.0],1,1,230.99999999999977,230.99999999999977,0.0,0,0,0,0.0,0,1,480.0,480.0,0.0,230.99999999999977,230.99999999999977,0.0,0.0,flat,0.0,0.0
0,435387,17,490,435387/guitar.mp3,435387/Various Artists - Wh1teh Pack #1 (Wh1teh) [Dougal & Gammer - Guitar Hero].osu,Wh1teh Pack #1,Various Artists,Wh1teh,Dougal & Gammer - Guitar Hero,937989,4.33,dataset/0/435387/Various Artists - Wh1teh Pack #1 (Wh1teh) [Dougal & Gammer - Guitar Hero].osu,[248.282],[169.728],[169.728],1,1,169.72799999999987,169.72799999999987,0.0,0,0,0,0.0,0,1,248.282493878822,248.282493878822,0.0,169.72799999999987,169.72799999999987,0.0,0.0,flat,0.0,0.0
0,435387,17,490,435387/hamsin.mp3,435387/Various Artists - Wh1teh Pack #1 (Wh1teh) [Makou - Hamsin].osu,Wh1teh Pack #1,Various Artists,Wh1teh,Makou - Hamsin,937994,5.75,dataset/0/435387/Various Artists - Wh1teh Pack #1 (Wh1teh) [Makou - Hamsin].osu,[45.0],[150.0],[150.0],1,1,150.0,150.0,0.0,0,0,0,0.0,0,1,45.0,45.0,0.0,150.0,150.0,0.0,0.0,flat,0.0,0.0
0,435387,17,490,435387/limit.mp3,435387/Various Artists - Wh1teh Pack #1 (Wh1teh) [C-CLAYS - To the Limit].osu,Wh1teh Pack #1,Various Artists,Wh1teh,C-CLAYS - To the Limit,937986,5.06,dataset/0/435387/Various Artists - Wh1teh Pack #1 (Wh1teh) [C-CLAYS - To the Limit].osu,[614.0],[236.0],[236.0],1,1,236.00000000000023,236.00000000000023,0.0,0,0,0,0.0,0,1,614.0,614.0,0.0,236.00000000000023,236.00000000000023,0.0,0.0,flat,0.0,0.0
0,435387,17,490,435387/lust.mp3,435387/Various Artists - Wh1teh Pack #1 (Wh1teh) [Nemona - LUSTCORE 2].osu,Wh1teh Pack #1,Various Artists,Wh1teh,Nemona - LUSTCORE 2,937996,4.74,dataset/0/435387/Various Artists - Wh1teh Pack #1 (Wh1teh) [Nemona - LUSTCORE 2].osu,[999.841],[245.0],[245.0],1,1,245.00000000000045,245.00000000000045,0.0,0,0,0,0.0,0,1,999.841347835866,999.841347835866,0.0,245.00000000000045,245.00000000000045,0.0,0.0,flat,0.0,0.0
0,435387,17,490,435387/matz.mp3,435387/Various Artists - Wh1teh Pack #1 (Wh1teh) [goreshit - MATZcore].osu,Wh1teh Pack #1,Various Artists,Wh1teh,goreshit - MATZcore,937991,5.76,dataset/0/435387/Various Artists - Wh1teh Pack #1 (Wh1teh) [goreshit - MATZcore].osu,[6424.0],[234.075],[234.075],1,1,234.07499999999996,234.07499999999996,0.0,0,0,0,0.0,0,1,6424.0,6424.0,0.0,234.07499999999996,234.07499999999996,0.0,0.0,flat,0.0,0.0
0,435387,17,490,435387/night.mp3,435387/Various Artists - Wh1teh Pack #1 (Wh1teh) [Niko - Night of Fire].osu,Wh1teh Pack #1,Various Artists,Wh1teh,Niko - Night of Fire,937997,4.7,dataset/0/435387/Various Artists - Wh1teh Pack #1 (Wh1teh) [Niko - Night of Fire].osu,[101.0],[157.71],[157.71],1,1,157.70999999999992,157.70999999999992,0.0,0,0,0,0.0,0,1,101.0,101.0,0.0,157.70999999999992,157.70999999999992,0.0,0.0,flat,0.0,0.0
0,435387,17,490,435387/scrap.mp3,435387/Various Artists - Wh1teh Pack #1 (Wh1teh) [Yuuyu - Scrap Syndrome].osu,Wh1teh Pack #1,Various Artists,Wh1teh,Yuuyu - Scrap Syndrome,938001,4.53,dataset/0/435387/Various Artists - Wh1teh Pack #1 (Wh1teh) [Yuuyu - Scrap Syndrome].osu,[927.874],[200.0],[200.0],1,1,200.0,200.0,0.0,0,0,0,0.0,0,1,927.873621095152,927.873621095152,0.0,200.0,200.0,0.0,0.0,flat,0.0,0.0
0,435387,17,490,435387/strange.mp3,435387/Various Artists - Wh1teh Pack #1 (Wh1teh) [DJ Sharpnel - StrangeProgram].osu,Wh1teh Pack #1,Various Artists,Wh1teh,DJ SHARPNEL - STRANGEPROGRAM,938009,5.58,dataset/0/435387/Various Artists - Wh1teh Pack #1 (Wh1teh) [DJ Sharpnel - StrangeProgram].osu,[13722.0],[215.0],[215.0],1,1,215.00000000000037,215.00000000000037,0.0,0,0,0,0.0,0,1,13722.0,13722.0,0.0,215.00000000000037,215.00000000000037,0.0,0.0,flat,0.0,0.0
0,435387,17,490,435387/vaiz.mp3,435387/Various Artists - Wh1teh Pack #1 (Wh1teh) [C-CLAYS - VaizravaNa].osu,Wh1teh Pack #1,Various Artists,Wh1teh,C-CLAYS - VaizravaNa,937987,5.18,dataset/0/435387/Various Artists - Wh1teh Pack #1 (Wh1teh) [C-CLAYS - VaizravaNa].osu,[-395.0],[216.0],[216.0],1,1,215.99999999999983,215.99999999999983,0.0,0,0,0,0.0,0,1,-395.0,-395.0,0.0,215.99999999999983,215.99999999999983,0.0,0.0,flat,0.0,0.0
0,474257,6,7,474257/boot.mp3,474257/Various Artists - EnduranceAccuracy Training [Chords] (Staravia) [[236bpm] boot].osu,Endurance/Accuracy Training [Chords],Various Artists,Staravia,[236bpm] boot,1023020,4.76,dataset/0/474257/Various Artists - EnduranceAccuracy Training [Chords] (Staravia) [[236bpm] boot].osu,[176.0],[236.0],[236.0],1,1,236.00000000000023,236.00000000000023,0.0,0,0,0,0.0,0,1,176.0,176.0,0.0,236.00000000000023,236.00000000000023,0.0,0.0,flat,0.0,0.0
0,474257,6,7,474257/dada.mp3,474257/Various Artists - EnduranceAccuracy Training [Chords] (Staravia) [[184bpm] Honey Come!!].osu,Endurance/Accuracy Training [Chords],Various Artists,Staravia,[184bpm] Honey Come!!,1013111,4.14,dataset/0/474257/Various Artists - EnduranceAccuracy Training [Chords] (Staravia) [[184bpm] Honey Come!!].osu,[1095.0],[184.0],[184.0],1,1,184.00000000000006,184.00000000000006,0.0,0,0,0,0.0,0,1,1095.0,1095.0,0.0,184.00000000000006,184.00000000000006,0.0,0.0,flat,0.0,0.0
0,474257,6,7,474257/elegy.mp3,474257/Various Artists - EnduranceAccuracy Training [Chords] (Staravia) [[220bpm] Toumei Elegy].osu,Endurance/Accuracy Training [Chords],Various Artists,Staravia,[220bpm] Toumei Elegy,1014317,4.7,dataset/0/474257/Various Artists - EnduranceAccuracy Training [Chords] (Staravia) [[220bpm] Toumei Elegy].osu,[1118.0],[220.0],[220.0],1,1,219.9999999999998,219.9999999999998,0.0,0,0,0,0.0,0,1,1118.0,1118.0,0.0,219.9999999999998,219.9999999999998,0.0,0.0,flat,0.0,0.0
0,474257,6,7,474257/workit.mp3,"474257/Various Artists - EnduranceAccuracy Training [Chords] (Staravia) [[123bpm] Harder, Better, Faster, Stronger].osu",Endurance/Accuracy Training [Chords],Various Artists,Staravia,"[123bpm] Harder, Better, Faster, Stronger",1013110,3.28,"dataset/0/474257/Various Artists - EnduranceAccuracy Training [Chords] (Staravia) [[123bpm] Harder, Better, Faster, Stronger].osu",[4899.0],[123.48],[123.48],1,1,123.48000000000008,123.48000000000008,0.0,0,0,0,0.0,0,1,4899.0,4899.0,0.0,123.48000000000008,123.48000000000008,0.0,0.0,flat,0.0,0.0
0,474257,6,7,474257/xyz.mp3,474257/Various Artists - EnduranceAccuracy Training [Chords] (Staravia) [[254bpm] XY&Z].osu,Endurance/Accuracy Training [Chords],Various Artists,Staravia,[254bpm] XY&Z,1354956,5.53,dataset/0/474257/Various Artists - EnduranceAccuracy Training [Chords] (Staravia) [[254bpm] XY&Z].osu,[231.0],[254.0],[254.0],1,1,253.99999999999986,253.99999999999986,0.0,0,0,0,0.0,0,1,231.0,231.0,0.0,253.99999999999986,253.99999999999986,0.0,0.0,flat,0.0,0.0
0,475373,11,27,475373/Adirt.mp3,475373/Various Artists - Wh1teh Pack #2 (Wh1teh) [RazQ - Dirt On Me].osu,Wh1teh Pack #2,Various Artists,Wh1teh,RazQ - Dirt On Me,1015662,4.21,dataset/0/475373/Various Artists - Wh1teh Pack #2 (Wh1teh) [RazQ - Dirt On Me].osu,[7294.0],[170.086],[170.086],1,1,170.0859999999998,170.0859999999998,0.0,0,0,0,0.0,0,1,7294.0,7294.0,0.0,170.0859999999998,170.0859999999998,0.0,0.0,flat,0.0,0.0
0,475373,11,27,475373/Amoon.mp3,475373/Various Artists - Wh1teh Pack #2 (Wh1teh) [Nightcore - Moonlight Shadow (Nightcore remix XD)].osu,Wh1teh Pack #2,Various Artists,Wh1teh,Nightcore - Moonlight Shadow (Nightcore remix XD),1015661,5.01,dataset/0/475373/Various Artists - Wh1teh Pack #2 (Wh1teh) [Nightcore - Moonlight Shadow (Nightcore remix XD)].osu,[1260.0],[225.614],[225.614],1,1,225.61400000000015,225.61400000000015,0.0,0,0,0,0.0,0,1,1260.0,1260.0,0.0,225.61400000000015,225.61400000000015,0.0,0.0,flat,0.0,0.0
0,475373,11,27,475373/Apopi.mp3,475373/Various Artists - Wh1teh Pack #2 (Wh1teh) [LamazeP - Po Pi Po (Ryu Remix)].osu,Wh1teh Pack #2,Various Artists,Wh1teh,LamazeP - Po Pi Po (Ryu Remix),1015658,4.55,dataset/0/475373/Various Artists - Wh1teh Pack #2 (Wh1teh) [LamazeP - Po Pi Po (Ryu Remix)].osu,[1108.0],[168.37],[168.37],1,1,168.37000000000012,168.37000000000012,0.0,0,0,0,0.0,0,1,1108.0,1108.0,0.0,168.37000000000012,168.37000000000012,0.0,0.0,flat,0.0,0.0
0,475373,11,27,475373/Asoul.mp3,475373/Various Artists - Wh1teh Pack #2 (Wh1teh) [Shoji Meguro - The Battle for Everyone's Souls].osu,Wh1teh Pack #2,Various Artists,Wh1teh,Shoji Meguro - The Battle for Everyone's Souls,1015663,4.73,dataset/0/475373/Various Artists - Wh1teh Pack #2 (Wh1teh) [Shoji Meguro - The Battle for Everyone's Souls].osu,[673.0],[150.0],[150.0],1,1,150.0,150.0,0.0,0,0,0,0.0,0,1,673.0,673.0,0.0,150.0,150.0,0.0,0.0,flat,0.0,0.0
0,475373,11,27,475373/Aterrify.mp3,475373/Various Artists - Wh1teh Pack #2 (Wh1teh) [The Quick Brown Fox - Gotsta Terrify].osu,Wh1teh Pack #2,Various Artists,Wh1teh,The Quick Brown Fox - Gotsta Terrify,1015664,5.1,dataset/0/475373/Various Artists - Wh1teh Pack #2 (Wh1teh) [The Quick Brown Fox - Gotsta Terrify].osu,[10766.0],[200.0],[200.0],1,1,200.0,200.0,0.0,0,0,0,0.0,0,1,10766.0,10766.0,0.0,200.0,200.0,0.0,0.0,flat,0.0,0.0
0,475373,11,27,475373/Axqcl.mp3,475373/Various Artists - Wh1teh Pack #2 (Wh1teh) [LV.4 - XQCL].osu,Wh1teh Pack #2,Various Artists,Wh1teh,LV.4 - XQCL,1015660,4.54,dataset/0/475373/Various Artists - Wh1teh Pack #2 (Wh1teh) [LV.4 - XQCL].osu,[2833.0],[175.0],[175.0],1,1,174.99999999999991,174.99999999999991,0.0,0,0,0,0.0,0,1,2833.0,2833.0,0.0,174.99999999999991,174.99999999999991,0.0,0.0,flat,0.0,0.0
0,489902,8,7,489902/A00.mp3,489902/SKETCH UP! Recordings - Opening (Cadmium-113) [Act 0. Prologue].osu,Opening,SKETCH UP! Recordings,Cadmium-113,Act 0. Prologue,1044346,4.44,dataset/0/489902/SKETCH UP! Recordings - Opening (Cadmium-113) [Act 0. Prologue].osu,[62.0],[170.0],[170.0],1,1,170.0000000000001,170.0000000000001,0.0,0,0,0,0.0,0,1,62.0,62.0,0.0,170.0000000000001,170.0000000000001,0.0,0.0,flat,0.0,0.0
0,489902,8,7,489902/A01.mp3,489902/Attack Attack! - Interlude (Cadmium-113) [Act I. Sunrise].osu,Interlude,Attack Attack!,Cadmium-113,Act I. Sunrise,1044347,5.01,dataset/0/489902/Attack Attack! - Interlude (Cadmium-113) [Act I. Sunrise].osu,[22.0],[140.0],[140.0],1,1,139.99999999999986,139.99999999999986,0.0,0,0,0,0.0,0,1,22.0,22.0,0.0,139.99999999999986,139.99999999999986,0.0,0.0,flat,0.0,0.0
0,489902,8,7,489902/A02.mp3,489902/you - Shiawase Transmission (Cadmium-113) [Act II. Departure].osu,Shiawase Transmission,you,Cadmium-113,Act II. Departure,1044356,5.25,dataset/0/489902/you - Shiawase Transmission (Cadmium-113) [Act II. Departure].osu,[606.094],[210.0],[210.0],1,1,209.99999999999977,209.99999999999977,0.0,0,0,0,0.0,0,1,606.093886438803,606.093886438803,0.0,209.99999999999977,209.99999999999977,0.0,0.0,flat,0.0,0.0
0,489902,8,7,489902/A04.mp3,489902/DJ Myosuke - Collapse of Ego (Cadmium-113) [Act IV. Conflict].osu,Collapse of Ego,DJ Myosuke,Cadmium-113,Act IV. Conflict,1044349,5.77,dataset/0/489902/DJ Myosuke - Collapse of Ego (Cadmium-113) [Act IV. Conflict].osu,[978.0],[350.0],[350.0],1,1,350.0000000000009,350.0000000000009,0.0,0,0,0,0.0,0,1,978.0,978.0,0.0,350.0000000000009,350.0000000000009,0.0,0.0,flat,0.0,0.0
0,489902,8,7,489902/A05.mp3,"489902/SUPER STAR -MITSURU- - ALL MY TURN -Kono Turn ni, Ore no Subete o Kakeru- (Cadmium-113) [Act V. Resolve].osu","ALL MY TURN -Kono Turn ni, Ore no Subete o Kakeru-",SUPER STAR -MITSURU-,Cadmium-113,Act V. Resolve,1044353,5.46,"dataset/0/489902/SUPER STAR -MITSURU- - ALL MY TURN -Kono Turn ni, Ore no Subete o Kakeru- (Cadmium-113) [Act V. Resolve].osu",[32325.736],[170.0],[170.0],1,1,170.0000000000001,170.0000000000001,0.0,0,0,0,0.0,0,1,32325.7356167626,32325.7356167626,0.0,170.0000000000001,170.0000000000001,0.0,0.0,flat,0.0,0.0
0,489902,8,7,489902/A07.mp3,489902/Fleshgod Apocalypse - The Hypocrisy (Cadmium-113) [Act VII. Onslaught].osu,The Hypocrisy,Fleshgod Apocalypse,Cadmium-113,Act VII. Onslaught,1044350,5.78,dataset/0/489902/Fleshgod Apocalypse - The Hypocrisy (Cadmium-113) [Act VII. Onslaught].osu,[36.0],[250.0],[250.0],1,1,250.0,250.0,0.0,0,0,0,0.0,0,1,36.0,36.0,0.0,250.0,250.0,0.0,0.0,flat,0.0,0.0
0,489902,8,7,489902/A09.mp3,489902/Beek - Oh delia (Cadmium-113) [Act IX. Aftermath].osu,Oh delia,beek,Cadmium-113,Act IX. Aftermath,1044348,5.35,dataset/0/489902/Beek - Oh delia (Cadmium-113) [Act IX. Aftermath].osu,[43.0],[230.15],[230.15],1,1,230.15000000000032,230.15000000000032,0.0,0,0,0,0.0,0,1,43.0,43.0,0.0,230.15000000000032,230.15000000000032,0.0,0.0,flat,0.0,0.0
0,489902,8,7,489902/A10.mp3,489902/sakuzyo - Rainbow Night Sky Highway (Cadmium-113) [Act X. Epilogue].osu,Rainbow Night Sky Highway,sakuzyo,Cadmium-113,Act X. Epilogue,1044352,5.24,dataset/0/489902/sakuzyo - Rainbow Night Sky Highway (Cadmium-113) [Act X. Epilogue].osu,[1629.0],[174.0],[174.0],1,1,173.99999999999977,173.99999999999977,0.0,0,0,0,0.0,0,1,1629.0,1629.0,0.0,173.99999999999977,173.99999999999977,0.0,0.0,flat,0.0,0.0
0,509116,15,14,509116/bluen.mp3,509116/Various Artists - Wh1teh Pack #3 (Wh1teh) [DJ Sharpnel - BLUE NOAH 2006].osu,Wh1teh Pack #3,Various Artists,Wh1teh,DJ Sharpnel - BLUE NOAH 2006,1082721,4.75,dataset/0/509116/Various Artists - Wh1teh Pack #3 (Wh1teh) [DJ Sharpnel - BLUE NOAH 2006].osu,[2600.0],[184.013],[184.013],1,1,184.0130000000001,184.0130000000001,0.0,0,0,0,0.0,0,1,2600.0,2600.0,0.0,184.0130000000001,184.0130000000001,0.0,0.0,flat,0.0,0.0
0,509116,15,14,509116/bluew.mp3,509116/Various Artists - Wh1teh Pack #3 (Wh1teh) [234 - Blue-White Crazybits].osu,Wh1teh Pack #3,Various Artists,Wh1teh,234 - Blue-White Crazybits,1082720,5.18,dataset/0/509116/Various Artists - Wh1teh Pack #3 (Wh1teh) [234 - Blue-White Crazybits].osu,[1000.0],[234.0],[234.0],1,1,234.00000000000037,234.00000000000037,0.0,0,0,0,0.0,0,1,1000.0,1000.0,0.0,234.00000000000037,234.00000000000037,0.0,0.0,flat,0.0,0.0
0,509116,15,14,509116/death.mp3,509116/Various Artists - Wh1teh Pack #3 (Wh1teh) [Shinji Hirako - Death Waltz].osu,Wh1teh Pack #3,Various Artists,Wh1teh,Shinji Hirako - Death Waltz,1082731,4.6,dataset/0/509116/Various Artists - Wh1teh Pack #3 (Wh1teh) [Shinji Hirako - Death Waltz].osu,[1308.0],[180.0],[180.0],1,1,180.0000000000002,180.0000000000002,0.0,0,0,0,0.0,0,1,1308.0,1308.0,0.0,180.0000000000002,180.0000000000002,0.0,0.0,flat,0.0,0.0
0,509116,15,14,509116/devi.mp3,509116/Various Artists - Wh1teh Pack #3 (Wh1teh) [OSTER project - Devilz Staircase].osu,Wh1teh Pack #3,Various Artists,Wh1teh,OSTER project - Devilz Staircase,1082728,4.58,dataset/0/509116/Various Artists - Wh1teh Pack #3 (Wh1teh) [OSTER project - Devilz Staircase].osu,[266.059],[185.0],[185.0],1,1,185.0000000000002,185.0000000000002,0.0,0,0,0,0.0,0,1,266.059227343853,266.059227343853,0.0,185.0000000000002,185.0000000000002,0.0,0.0,flat,0.0,0.0
0,509116,15,14,509116/dq3.mp3,509116/Various Artists - Wh1teh Pack #3 (Wh1teh) [Koichi Sugiyama - DQ3 Battle].osu,Wh1teh Pack #3,Various Artists,Wh1teh,Koichi Sugiyama - DQ3 Battle,1082726,5.93,dataset/0/509116/Various Artists - Wh1teh Pack #3 (Wh1teh) [Koichi Sugiyama - DQ3 Battle].osu,[1430.0],[165.0],[165.0],1,1,164.99999999999983,164.99999999999983,0.0,0,0,0,0.0,0,1,1430.0,1430.0,0.0,164.99999999999983,164.99999999999983,0.0,0.0,flat,0.0,0.0
0,509116,15,14,509116/glor.mp3,509116/Various Artists - Wh1teh Pack #3 (Wh1teh) [xi - Glorious Crown].osu,Wh1teh Pack #3,Various Artists,Wh1teh,xi - Glorious Crown,1082733,5.52,dataset/0/509116/Various Artists - Wh1teh Pack #3 (Wh1teh) [xi - Glorious Crown].osu,[1282.0],[225.5],[225.5],1,1,225.49999999999963,225.49999999999963,0.0,0,0,0,0.0,0,1,1282.0,1282.0,0.0,225.49999999999963,225.49999999999963,0.0,0.0,flat,0.0,0.0
0,509116,15,14,509116/hiro.mp3,509116/Various Artists - Wh1teh Pack #3 (Wh1teh) [ZUN - Hiroari Kechou wo Iru Koto ~ Till When].osu,Wh1teh Pack #3,Various Artists,Wh1teh,ZUN - Hiroari Kechou wo Iru Koto ~ Till When?,1082734,5.07,dataset/0/509116/Various Artists - Wh1teh Pack #3 (Wh1teh) [ZUN - Hiroari Kechou wo Iru Koto ~ Till When].osu,[404.368],[155.0],[155.0],1,1,155.00000000000014,155.00000000000014,0.0,0,0,0,0.0,0,1,404.367845632277,404.367845632277,0.0,155.00000000000014,155.00000000000014,0.0,0.0,flat,0.0,0.0
0,509116,15,14,509116/inf.mp3,509116/Various Artists - Wh1teh Pack #3 (Wh1teh) [NS-Factory X deadblue238 X hi-low - Infinite Galaxy].osu,Wh1teh Pack #3,Various Artists,Wh1teh,NS-Factory X deadblue238 X hi-low - Infinite Galaxy,1082727,4.97,dataset/0/509116/Various Artists - Wh1teh Pack #3 (Wh1teh) [NS-Factory X deadblue238 X hi-low - Infinite Galaxy].osu,[4776.0],[150.0],[150.0],1,1,150.0,150.0,0.0,0,0,0,0.0,0,1,4776.0,4776.0,0.0,150.0,150.0,0.0,0.0,flat,0.0,0.0
0,509116,15,14,509116/kro.mp3,509116/Various Artists - Wh1teh Pack #3 (Wh1teh) [Sakuzyo - Kronos].osu,Wh1teh Pack #3,Various Artists,Wh1teh,Sakuzyo - Kronos,1082730,5.61,dataset/0/509116/Various Artists - Wh1teh Pack #3 (Wh1teh) [Sakuzyo - Kronos].osu,[2526.0],[156.0],[156.0],1,1,155.99999999999986,155.99999999999986,0.0,0,0,0,0.0,0,1,2526.0,2526.0,0.0,155.99999999999986,155.99999999999986,0.0,0.0,flat,0.0,0.0
0,509116,15,14,509116/luka.mp3,509116/Various Artists - Wh1teh Pack #3 (Wh1teh) [EZFG - Glucagon].osu,Wh1teh Pack #3,Various Artists,Wh1teh,EZFG - Glucagon,1082723,5.1,dataset/0/509116/Various Artists - Wh1teh Pack #3 (Wh1teh) [EZFG - Glucagon].osu,[1174.0],[137.0],[137.0],1,1,137.00000000000003,137.00000000000003,0.0,0,0,0,0.0,0,1,1174.0,1174.0,0.0,137.00000000000003,137.00000000000003,0.0,0.0,flat,0.0,0.0
0,509116,15,14,509116/oth.mp3,509116/Various Artists - Wh1teh Pack #3 (Wh1teh) [DJ Sharpnel - THE OTHERS].osu,Wh1teh Pack #3,Various Artists,Wh1teh,DJ Sharpnel - THE OTHERS,1082722,4.8,dataset/0/509116/Various Artists - Wh1teh Pack #3 (Wh1teh) [DJ Sharpnel - THE OTHERS].osu,[188.0],[183.595001],[183.595001],1,1,183.59500099999988,183.59500099999988,0.0,0,0,0,0.0,0,1,188.0,188.0,0.0,183.59500099999988,183.59500099999988,0.0,0.0,flat,0.0,0.0
0,509116,15,14,509116/sin.mp3,509116/Various Artists - Wh1teh Pack #3 (Wh1teh) [Renard - Sinisterrrrrrrr].osu,Wh1teh Pack #3,Various Artists,Wh1teh,Renard - Sinisterrrrrrrr,1082729,4.61,dataset/0/509116/Various Artists - Wh1teh Pack #3 (Wh1teh) [Renard - Sinisterrrrrrrr].osu,[20.0],[220.0],[220.0],1,1,219.9999999999998,219.9999999999998,0.0,0,0,0,0.0,0,1,20.0,20.0,0.0,219.9999999999998,219.9999999999998,0.0,0.0,flat,0.0,0.0
